,YEAR,MONTH,LATITUDE,LONGITUDE,N_MOUNT_PLEASANT,N_GRANDVIEW-WOODLAND,N_CENTRAL_BUSINESS_DISTRICT,N_WEST_END,N_RENFREW-COLLINGWOOD,N_FAIRVIEW,N_VICTORIA-FRASERVIEW,N_KILLARNEY,N_HASTINGS-SUNRISE,N_KITSILANO,N_KENSINGTON-CEDAR_COTTAGE,N_MARPOLE,N_WEST_POINT_GREY,N_STRATHCONA,N_DUNBAR-SOUTHLANDS,N_SHAUGHNESSY,N_OAKRIDGE,N_RILEY_PARK,N_SOUTH_CAMBIE,N_SUNSET,N_STANLEY_PARK,N_KERRISDALE,N_ARBUTUS_RIDGE,N_MUSQUEAM,G_50M,G_100M,H_ADULT,H_MEN,H_WOMEN_FAM,H_YOUTH,P_AVG5,P_AVG10,S_WATERFRONT,S_BURRARD,S_GRANVILLE,S_STADIUM-CHINATOWN,S_MAIN_ST.-SCIENCE_WORLD,S_BROADWAY,S_NANAIMO,S_29TH_AVENUE,S_JOYCE-COLLINGWOOD,S_RUPERT,S_RENFREW,S_COMMERCIAL_DRIVE,S_VCC-CLARK,S_WATERFRONT,S_VANCOUVER_CITY_CENTRE,S_YALETOWN-ROUNDHOUSE,S_OLYMPIC_VILLAGE,S_BROADWAY-CITY_HALL,S_KING_EDWARD,S_OAKRIDGE-41st._AVE.,S_LANGARA-49th_AVE.,S_MARINE_DRIVE,S_DISTANCE,SL_50M,MEAN_TEMP_C,MIN_TEMP_C,MAX_TEMP_C,TOTAL_PERCIP_MM
331973,2011,10,49.2816665395,-123.105137973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,220,138.270260147,274.809116641,1727.98357336,1664.8243916,2734680.2,1563865.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.165370783,7,10.26935484,7.475806452,13.00967742,132.3
332029,2011,2,49.2618169086,-123.143874441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361.62091885,2754.65577149,1939.69261771,1977.51145275,4806566.66667,3210283.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2120.20285792,3,3.725,1.146428571,6.253571429,244.2
332163,2011,12,49.2627475939,-123.097119136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,102,637.876084081,2113.38873819,2556.89226429,2549.83518677,7666400.0,4518600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.45469405,8,4.329032258,1.870967742,6.737096774,199.3
332431,2011,6,49.28652975,-123.115853007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,499.951598917,977.166954016,1491.15964419,1163.72533918,10475400.0,8172650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.585590841,9,15.26333333,11.73666667,18.74,41.0
332576,2011,3,49.2115361585,-123.140363547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,6183.45419091,7595.1375412,7144.75896972,7175.53423189,236000.0,1306700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1711.52283684,11,6.779166667,3.810204082,9.7375,254.9
333690,2011,3,49.2543245789,-123.119766047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1348.67130634,2630.73984439,2370.77115806,2392.12114748,945000.0,945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,662.329862957,5,6.779166667,3.810204082,9.7375,254.9
333712,2011,10,49.2775312259,-123.090223319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,627.543862947,485.906602306,2667.31238827,2638.61198043,535200.0,577800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.395833272,5,10.26935484,7.475806452,13.00967742,132.3
333901,2011,2,49.2785558267,-123.118181755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,577.799428931,253.557969586,726.136746307,689.565748006,281965.517241,5245432.75862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.523765022,11,3.725,1.146428571,6.253571429,244.2
334159,2011,8,49.2046520982,-123.1304582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6660.94877281,8209.61860306,7845.51611949,7873.80897898,1918060.0,1783330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1117.17652302,13,18.36981132,14.1509434,22.53773585,44.8
334221,2011,7,49.2659775653,-123.178256991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.26180745,4792.4673336,3888.43232075,3920.95985932,816400.0,854000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4206.74706181,4,17.22258065,13.23548387,21.16129032,37.6
334580,2011,4,49.280165007,-123.04370552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074.67260297,3445.32816667,6064.59626313,6036.0043037,484096.0,518348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.33531112,8,7.33,4.116666667,10.5,95.6
334728,2011,10,49.2082616982,-123.0619536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811.30163287,8455.0217259,8807.38977253,8816.51633415,583333.333333,480066.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.55447718,6,10.26935484,7.475806452,13.00967742,132.3
336732,2011,9,49.239442372,-123.052542488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,3538.69799128,5486.08490749,6701.73276402,6696.90487937,118960.0,580900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.397470302,7,16.42372881,12.40666667,20.32372881,80.4
336743,2011,4,49.241229958,-123.145437784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3716.5866101,4631.05982957,4011.79041917,4046.46235918,1759200.0,1712900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2308.34052539,2,7.33,4.116666667,10.5,95.6
337492,2011,1,49.2643828978,-123.090549816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1024.48849635,1945.27709576,2890.617991,2878.29758609,1508400.0,971640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.632230475,3,4.50483871,2.098387097,6.864516129,441.9
337542,2011,4,49.2747866696,-123.11624368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.433396475,345.090091776,761.880056666,737.711949963,350900.819672,357750.409836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,413.605157368,19,7.33,4.116666667,10.5,95.6
337570,2011,7,49.2627475939,-123.097119136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,102,637.876084081,2113.38873819,2556.89226429,2549.83518677,7666400.0,4518600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.45469405,8,17.22258065,13.23548387,21.16129032,37.6
337734,2011,11,49.2161677827,-123.13595767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583.00799445,7019.76630063,6594.58494709,6624.51833256,812400.0,782400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1560.65674943,6,5.605,2.81,8.358333333,333.6
337799,2011,8,49.2433097739,-123.192303993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6382.84800435,6812.9849839,5945.36125267,5982.72112264,1472800.0,1447700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5641.23328178,2,18.36981132,14.1509434,22.53773585,44.8
337962,2011,6,49.2829842981,-123.1153967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,163,188.08978531,581.528505742,1197.82873769,978.731560005,3909400.0,6208100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.207342479,14,15.26333333,11.73666667,18.74,41.0
338854,2011,12,49.2747508972,-123.061169575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,715.785393474,2309.56435932,4768.64083698,4742.74057278,707000.0,691000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.8767724,3,4.329032258,1.870967742,6.737096774,199.3
338869,2011,8,49.2348066102,-123.183224202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,6272.47303184,6895.90555661,6088.26350119,6126.14937015,8600600.0,4444213.15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4895.12327671,5,18.36981132,14.1509434,22.53773585,44.8
339293,2011,9,49.2847082982,-123.1109188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,290.224851274,747.374379254,1564.45785043,1354.33446116,20028800.0,11954500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.319446572,23,16.42372881,12.40666667,20.32372881,80.4
339480,2011,5,49.2581637492,-123.036985865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558.50733104,4732.45025793,6797.22618088,6779.70021411,566200.0,560400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.882546263,6,11.19354839,7.616129032,14.70967742,93.8
339523,2011,3,49.2211832338,-123.039229599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776.27855731,7729.99727066,8751.20415186,8750.93982987,710400.0,725200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.94933779,7,6.779166667,3.810204082,9.7375,254.9
339618,2011,3,49.276832552,-123.134767956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.777428237,1448.42718579,616.16424378,591.67474249,8770108.89677,4730391.95564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,976.509562437,3,6.779166667,3.810204082,9.7375,254.9
340368,2011,3,49.2311047258,-123.099958462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3500.10709534,5302.27976936,5271.45262885,5287.29356051,642800.0,632700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200.38013659,5,6.779166667,3.810204082,9.7375,254.9
340635,2011,10,49.207765799,-123.063858411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6796.50140729,8475.04111094,8780.96415733,8790.70409846,1438800.0,1100830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3882.41538382,1,10.26935484,7.475806452,13.00967742,132.3
341637,2011,8,49.2756503271,-123.121396853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,750.239579935,527.142820466,389.739717581,360.654590301,5270000.0,4294527.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.685910585,10,18.36981132,14.1509434,22.53773585,44.8
342385,2011,11,49.2688214992,-123.143088236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1884.57044821,2278.82840204,1385.07522019,1421.60139625,3667800.0,2749600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.15672827,3,5.605,2.81,8.358333333,333.6
342791,2011,2,49.2225858563,-123.066441617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5207.86225282,6831.29127541,7309.26741414,7315.48499036,651200.0,577500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.77987891,7,3.725,1.146428571,6.253571429,244.2
343493,2011,1,49.2820367567,-123.059164507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,1491.09049213,2315.34033334,4973.24991849,4943.16869694,1892600.0,1201800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.23054335,3,4.50483871,2.098387097,6.864516129,441.9
343550,2011,6,49.2822805185,-123.108837173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,405,99.8840378537,539.212225789,1522.30137987,1411.83576114,1573800.0,1353300.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.128437191,10,15.26333333,11.73666667,18.74,41.0
344157,2011,5,49.2812116878,-123.05775005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,1454.04666174,2419.3144401,5061.98018219,5032.39085656,1060600.0,1103300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.65220015,8,11.19354839,7.616129032,14.70967742,93.8
344159,2011,11,49.2737209129,-123.06268865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.375456385,2249.7415457,4660.66208826,4635.45991986,569400.0,544900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.68582787,3,5.605,2.81,8.358333333,333.6
344402,2011,9,49.26673833,-123.061863009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,521.376110064,2706.27822597,4810.26940373,4789.95859696,534400.0,573800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.464994699,2,16.42372881,12.40666667,20.32372881,80.4
344585,2011,1,49.2698881409,-123.13538201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1469.45002113,1728.01035319,861.496821882,899.328217413,3352900.0627,3400396.69801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.70900853,0,4.50483871,2.098387097,6.864516129,441.9
344735,2011,9,49.2814746981,-123.1043271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,271,171.93026615,223.250866268,1773.15809343,1720.50257257,1556144.44444,1036472.32222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.119803753,18,16.42372881,12.40666667,20.32372881,80.4
344817,2011,11,49.2826373655,-123.082549947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,31,484.442909649,619.667613063,3318.4472763,3286.25283359,450000.0,588692.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.17915397,10,5.605,2.81,8.358333333,333.6
345080,2011,6,49.2152527876,-123.062668489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6042.12644114,7690.50364689,8131.12732635,8138.56940548,706400.0,669100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.11704728,6,15.26333333,11.73666667,18.74,41.0
345354,2011,8,49.2359396441,-123.061269424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775.10255089,5547.43831479,6458.00933754,6457.23289322,687600.0,684600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.76860659,3,18.36981132,14.1509434,22.53773585,44.8
345548,2011,7,49.2490915263,-123.127165124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2139.09547972,3311.25232245,2898.64454683,2926.41782286,436400.0,803000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,861.232863,9,17.22258065,13.23548387,21.16129032,37.6
345555,2011,5,49.2884578736,-123.139284328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1197.73467572,2134.99978664,1740.1088567,1294.86583701,9288400.0,5211300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.34858303,13,11.19354839,7.616129032,14.70967742,93.8
346445,2011,1,49.2247628049,-123.05461059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.2869995,6881.29346515,7678.00847009,7680.12142746,4893333.33333,3104866.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.68038315,9,4.50483871,2.098387097,6.864516129,441.9
346502,2011,2,49.2171854303,-123.053473064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5931.68493379,7695.040035,8365.87348697,8370.30456908,776800.0,778800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.92243066,4,3.725,1.146428571,6.253571429,244.2
348185,2011,2,49.2811927535,-123.06765652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,1273.07740228,1699.09993779,4348.29959451,4318.21482762,1998400.0,1652000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.02410461,6,3.725,1.146428571,6.253571429,244.2
348659,2011,5,49.2825394607,-123.118142493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,378.648437004,580.649070561,1030.72305688,776.078706981,53201200.0,40109570.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.10363831,30,11.19354839,7.616129032,14.70967742,93.8
348733,2011,1,49.2713078704,-123.182453799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244.37528011,4967.01920539,4079.81794113,4082.21956416,1272600.0,1265700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.34980214,2,4.50483871,2.098387097,6.864516129,441.9
348773,2011,7,49.282480826,-123.118230666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,384.964584325,577.34432279,1021.65167433,767.503688103,53201200.0,44464400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.960193624,29,17.22258065,13.23548387,21.16129032,37.6
348935,2011,2,49.2680749667,-123.147301131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66,2155.2465409,2591.58790378,1693.40318045,1729.37929507,2913800.0,3043600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.01871818,9,3.725,1.146428571,6.253571429,244.2
348966,2011,7,49.2780487267,-123.059871543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.91907697,2303.49508409,4873.37530676,4845.45488323,522000.0,536300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.03022988,4,17.22258065,13.23548387,21.16129032,37.6
349965,2011,5,49.2813985194,-123.103931642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,312,191.975709028,199.6311718,1796.31891689,1748.05406066,1738300.2,1101047.42222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.063442734,15,11.19354839,7.616129032,14.70967742,93.8
350396,2011,3,49.2862228376,-123.126540519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,493.946791807,1265.09090949,1231.16391182,745.799024017,12058200.0,14287250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.546907411,12,6.779166667,3.810204082,9.7375,254.9
350786,2011,5,49.2581637492,-123.036985865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558.50733104,4732.45025793,6797.22618088,6779.70021411,566200.0,560400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.882546263,6,11.19354839,7.616129032,14.70967742,93.8
351066,2011,4,49.2632146735,-123.1178158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,569.576465951,1631.9416225,1476.76003807,1490.29441197,11223000.0,8432800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,226.190670565,14,7.33,4.116666667,10.5,95.6
351131,2011,3,49.2368559202,-123.045127762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3999.97718508,6017.22358594,7307.61609197,7302.32387986,489800.0,524400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.634363325,2,6.779166667,3.810204082,9.7375,254.9
351310,2011,6,49.2489922894,-123.078138401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2328.90314908,3774.34537731,4578.01304902,4575.29218733,396800.0,449600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.84957459,4,15.26333333,11.73666667,18.74,41.0
